district,year,no,HDI,GI_status,GI_year
Hulu Sungai Tengah,2012,349,64.34,0,
Hulu Sungai Tengah,2013,349,64.63,0,
Hulu Sungai Tengah,2014,349,65.37000275,0,
Hulu Sungai Tengah,2015,349,66.55999756,0,
Hulu Sungai Tengah,2016,349,67.06999969,0,
Hulu Sungai Tengah,2017,349,67.77999878,0,
Hulu Sungai Tengah,2018,349,68.31999969,0,
Hulu Sungai Tengah,2019,349,68.80000305,0,
Hulu Sungai Tengah,2020,349,68.83999634,0,
Hulu Sungai Tengah,2021,349,69.05000305,0,
Hulu Sungai Tengah,2022,349,69.69999695,0,
Hulu Sungai Tengah,2023,349,70.12999725,0,
Hulu Sungai Utara,2010,350,58.5,0,
Hulu Sungai Utara,2011,350,59.24,0,
Hulu Sungai Utara,2012,350,60.12,0,
Hulu Sungai Utara,2013,350,60.77,0,
Hulu Sungai Utara,2014,350,61.31999969,0,
Hulu Sungai Utara,2015,350,62.49000168,0,
Hulu Sungai Utara,2016,350,63.38000107,0,
Hulu Sungai Utara,2017,350,64.20999908,0,
Hulu Sungai Utara,2018,350,65.05999756,0,
Hulu Sungai Utara,2019,350,65.48999786,0,
Hulu Sungai Utara,2020,350,65.58999634,0,
Hulu Sungai Utara,2021,350,66.12000275,0,
Hulu Sungai Utara,2022,350,66.83999634,0,
Hulu Sungai Utara,2023,350,67.66000366,0,
Tabalong,2010,351,65.87,0,
Tabalong,2011,351,66.6,0,
Tabalong,2012,351,67.36,0,
Tabalong,2013,351,68.08,0,
Tabalong,2014,351,68.36000061,0,
Tabalong,2015,351,69.34999847,0,
Tabalong,2016,351,70.06999969,0,
Tabalong,2017,351,70.76000214,0,
Tabalong,2018,351,71.13999939,0,
Tabalong,2019,351,71.77999878,0,
Tabalong,2020,351,72.19000244,0,
Tabalong,2021,351,72.59999847,0,
Tabalong,2022,351,73.12999725,0,
Tabalong,2023,351,73.84999847,0,
Tanah Bumbu,2010,352,64.98,0,
Tanah Bumbu,2011,352,65.59,0,
Tanah Bumbu,2012,352,66.13,0,
Tanah Bumbu,2013,352,66.51,0,
Tanah Bumbu,2014,352,66.94000244,0,
Tanah Bumbu,2015,352,67.58000183,0,
Tanah Bumbu,2016,352,68.27999878,0,
Tanah Bumbu,2017,352,69.12000275,0,
Tanah Bumbu,2018,352,70.05000305,0,
Tanah Bumbu,2019,352,70.5,0,
Tanah Bumbu,2020,352,70.70999908,0,
Tanah Bumbu,2021,352,71,0,
Tanah Bumbu,2022,352,71.79000092,0,
Tanah Bumbu,2023,352,72.30999756,0,
Balangan,2010,353,62.88,0,
Balangan,2011,353,63.28,0,
Balangan,2012,353,63.69,0,
Balangan,2013,353,64.03,0,
Balangan,2014,353,64.44000244,0,
Balangan,2015,353,65.33999634,0,
Balangan,2016,353,66.25,0,
Balangan,2017,353,67.25,0,
Balangan,2018,353,67.87999725,0,
Balangan,2019,353,68.38999939,0,
Balangan,2020,353,68.81999969,0,
Balangan,2021,353,69.11000061,0,
Balangan,2022,353,69.73000336,0,
Balangan,2023,353,70.48999786,0,
Banjarmasin City,2010,354,71.01,0,
Banjarmasin City,2011,354,72.01,0,
Banjarmasin City,2012,354,73.45,0,
Banjarmasin City,2013,354,74.59,0,
Banjarmasin City,2014,354,74.94000244,0,
Banjarmasin City,2015,354,75.41000366,0,
Banjarmasin City,2016,354,75.94000244,0,
Banjarmasin City,2017,354,76.45999908,0,
Banjarmasin City,2018,354,76.83000183,0,
Banjarmasin City,2019,354,77.16000366,0,
Banjarmasin City,2020,354,77.09999847,0,
Banjarmasin City,2021,354,77.56999969,0,
Banjarmasin City,2022,354,77.97000122,0,
Banjarmasin City,2023,354,78.5,0,
Banjar Baru City,2010,355,75.49,0,
Banjar Baru City,2011,355,76.23,0,
Banjar Baru City,2012,355,76.67,0,
Banjar Baru City,2013,355,77.1,0,
Banjar Baru City,2014,355,77.30000305,0,
Banjar Baru City,2015,355,77.55999756,0,
Banjar Baru City,2016,355,77.95999908,0,
Banjar Baru City,2017,355,78.31999969,0,
Banjar Baru City,2018,355,78.83000183,0,
Banjar Baru City,2019,355,79.22000122,0,
Banjar Baru City,2020,355,79.09999847,0,
Banjar Baru City,2021,355,79.26000214,0,
Banjar Baru City,2022,355,79.68000031,0,
Banjar Baru City,2023,355,80.11000061,0,
Paser,2010,356,66.54,0,
Paser,2011,356,67.11,0,
Paser,2012,356,68.18,0,
Paser,2013,356,69.61,0,
Paser,2014,356,69.87000275,0,
Paser,2015,356,70.30000305,0,
Paser,2016,356,71,0,
Paser,2017,356,71.16000366,0,
Paser,2018,356,71.61000061,0,
Paser,2019,356,72.29000092,0,
Paser,2020,356,72.04000092,0,
Paser,2021,356,72.93000031,0,
Paser,2022,356,73.44000244,0,
Paser,2023,356,74.13999939,0,
Kutai Barat,2010,357,65.9,0,
Kutai Barat,2011,357,66.92,0,
Kutai Barat,2012,357,67.14,0,
Kutai Barat,2013,357,68.13,0,
Kutai Barat,2014,357,68.91000366,0,
Kutai Barat,2015,357,69.33999634,0,
Kutai Barat,2016,357,69.98999786,0,
Kutai Barat,2017,357,70.18000031,0,
Kutai Barat,2018,357,70.69000244,0,
Kutai Barat,2019,357,71.62999725,0,
Kutai Barat,2020,357,71.19000244,0,
Kutai Barat,2021,357,72.06999969,0,
Kutai Barat,2022,357,72.91999817,0,
Kutai Barat,2023,357,73.72000122,0,
Kutai Kartanegara,2010,358,67.45,0,
Kutai Kartanegara,2011,358,68.47,0,
Kutai Kartanegara,2012,358,69.12,0,
Kutai Kartanegara,2013,358,70.71,0,
Kutai Kartanegara,2014,358,71.19999695,0,
Kutai Kartanegara,2015,358,71.77999878,0,
Kutai Kartanegara,2016,358,72.19000244,0,
Kutai Kartanegara,2017,358,72.75,0,
Kutai Kartanegara,2018,358,73.15000153,0,
Kutai Kartanegara,2019,358,73.77999878,0,
Kutai Kartanegara,2020,358,73.58999634,0,
Kutai Kartanegara,2021,358,74.05999756,0,
Kutai Kartanegara,2022,358,74.66999817,0,
Kutai Kartanegara,2023,358,75.30000305,0,
Kutai Timur,2010,359,66.94,0,
Kutai Timur,2011,359,67.73,0,
Kutai Timur,2012,359,68.71,0,
Kutai Timur,2013,359,69.79,0,
Kutai Timur,2014,359,70.38999939,0,
Kutai Timur,2015,359,70.76000214,0,
Kutai Timur,2016,359,71.09999847,0,
Kutai Timur,2017,359,71.91000366,0,
Kutai Timur,2018,359,72.55999756,0,
Kutai Timur,2019,359,73.48999786,0,
Kutai Timur,2020,359,73,0,
Kutai Timur,2021,359,73.80999756,0,
Kutai Timur,2022,359,74.34999847,0,
Kutai Timur,2023,359,74.98000336,0,
Berau,2010,360,69.16,0,
Berau,2011,360,70.43,0,
Berau,2012,360,70.77,0,
Berau,2013,360,72.02,0,
Berau,2014,360,72.26000214,0,
Berau,2015,360,72.72000122,0,
Berau,2016,360,73.05000305,0,
Berau,2017,360,73.55999756,0,
Berau,2018,360,74.01000214,0,
Berau,2019,360,74.87999725,0,
Berau,2020,360,74.70999908,0,
Berau,2021,360,75.19999695,0,
Berau,2022,360,75.73999786,0,
Berau,2023,360,76.20999908,0,
Penajam Paser Utara,2010,361,66.37,0,
Penajam Paser Utara,2011,361,66.92,0,
Penajam Paser Utara,2012,361,67.17,0,
Penajam Paser Utara,2013,361,68.07,0,
Penajam Paser Utara,2014,361,68.59999847,0,
Penajam Paser Utara,2015,361,69.26000214,0,
Penajam Paser Utara,2016,361,69.95999908,0,
Penajam Paser Utara,2017,361,70.58999634,0,
Penajam Paser Utara,2018,361,71.12999725,0,
Penajam Paser Utara,2019,361,71.63999939,0,
Penajam Paser Utara,2020,361,71.41000366,0,
Penajam Paser Utara,2021,361,72.01000214,0,
Penajam Paser Utara,2022,361,72.55000305,0,
Penajam Paser Utara,2023,361,73.30000305,0,
Mahakam Ulu,2010,362,,0,
Mahakam Ulu,2011,362,,0,
Mahakam Ulu,2012,362,,0,
Mahakam Ulu,2013,362,63.81,0,
Mahakam Ulu,2014,362,64.31999969,0,
Mahakam Ulu,2015,362,64.88999939,0,
Mahakam Ulu,2016,362,65.51000214,0,
Mahakam Ulu,2017,362,66.08999634,0,
Mahakam Ulu,2018,362,66.66999817,0,
Mahakam Ulu,2019,362,67.58000183,0,
Mahakam Ulu,2020,362,67.08999634,0,
Mahakam Ulu,2021,362,67.94999695,0,
Mahakam Ulu,2022,362,68.75,0,
Mahakam Ulu,2023,362,69.58999634,0,
Balikpapan City,2010,363,75.55,0,
Balikpapan City,2011,363,76.02,0,
Balikpapan City,2012,363,76.56,0,
Balikpapan City,2013,363,77.53,0,
Balikpapan City,2014,363,77.93000031,0,
Balikpapan City,2015,363,78.18000031,0,
Balikpapan City,2016,363,78.56999969,0,
Balikpapan City,2017,363,79.01000214,0,
Balikpapan City,2018,363,79.80999756,0,
Balikpapan City,2019,363,80.11000061,0,
Balikpapan City,2020,363,80.01000214,0,
Balikpapan City,2021,363,80.70999908,0,
Balikpapan City,2022,363,81.12999725,0,
Balikpapan City,2023,363,81.66000366,0,
Samarinda City,2010,364,75.85,0,
Samarinda City,2011,364,77.05,0,
Samarinda City,2012,364,77.34,0,
Samarinda City,2013,364,77.84,0,
Samarinda City,2014,364,78.38999939,0,
Samarinda City,2015,364,78.69000244,0,
Samarinda City,2016,364,78.91000366,0,
Samarinda City,2017,364,79.45999908,0,
Samarinda City,2018,364,79.93000031,0,
Samarinda City,2019,364,80.19999695,0,
Samarinda City,2020,364,80.11000061,0,
Samarinda City,2021,364,80.76000214,0,
Samarinda City,2022,364,81.43000031,0,
Samarinda City,2023,364,82.31999969,0,
Bontang City,2010,365,76.97,0,
Bontang City,2011,365,77.25,0,
Bontang City,2012,365,77.55,0,
Bontang City,2013,365,78.34,0,
Bontang City,2014,365,78.58000183,0,
Bontang City,2015,365,78.77999878,0,
Bontang City,2016,365,78.91999817,0,
Bontang City,2017,365,79.47000122,0,
Bontang City,2018,365,79.86000061,0,
Bontang City,2019,365,80.08999634,0,
Bontang City,2020,365,80.01999664,0,
Bontang City,2021,365,80.58999634,0,
Bontang City,2022,365,80.94000244,0,
Bontang City,2023,365,81.55999756,0,
Malinau,2010,366,66.9,0,
Malinau,2011,366,68.15,0,
Malinau,2012,366,68.88,0,
Malinau,2013,366,69.84,0,
Malinau,2014,366,70,0,
Malinau,2015,366,70.15000153,0,
Malinau,2016,366,70.70999908,0,
Malinau,2017,366,71.23000336,0,
Malinau,2018,366,71.73999786,0,
Malinau,2019,366,72.05999756,0,
Malinau,2020,366,71.94000244,0,
Malinau,2021,366,72.31999969,0,
Malinau,2022,366,72.75,0,
Malinau,2023,366,73.19000244,0,
Bulungan,2010,367,66.79,0,
Bulungan,2011,367,67.63,0,
Bulungan,2012,367,68.16,0,
Bulungan,2013,367,68.66,0,
Bulungan,2014,367,69.25,0,
Bulungan,2015,367,69.37000275,0,
Bulungan,2016,367,69.87999725,0,
Bulungan,2017,367,70.73999786,0,
Bulungan,2018,367,71.23000336,0,
Bulungan,2019,367,71.66000366,0,
Bulungan,2020,367,71.09999847,0,
Bulungan,2021,367,71.80000305,0,
Bulungan,2022,367,72.08000183,0,
Bulungan,2023,367,72.72000122,0,
Tana Tidung,2010,368,61.16,0,
Tana Tidung,2011,368,61.92,0,
Tana Tidung,2012,368,62.91,0,
Tana Tidung,2013,368,63.79,0,
Tana Tidung,2014,368,64.69999695,0,
Tana Tidung,2015,368,64.91999817,0,
Tana Tidung,2016,368,65.63999939,0,
Tana Tidung,2017,368,66.26000214,0,
Tana Tidung,2018,368,67.05000305,0,
Tana Tidung,2019,368,67.79000092,0,
Tana Tidung,2020,368,66.97000122,0,
Tana Tidung,2021,368,67.76000214,0,
Tana Tidung,2022,368,68.59999847,0,
Tana Tidung,2023,368,69.19999695,0,
Nunukan,2010,369,60.33,0,
Nunukan,2011,369,60.64,0,
Nunukan,2012,369,61.18,0,
Nunukan,2013,369,62.18,0,
Nunukan,2014,369,63.13000107,0,
Nunukan,2015,369,63.34999847,0,
Nunukan,2016,369,64.34999847,0,
Nunukan,2017,369,65.09999847,0,
Nunukan,2018,369,65.66999817,0,
Nunukan,2019,369,66.31999969,0,
Nunukan,2020,369,65.79000092,0,
Nunukan,2021,369,66.45999908,0,
Nunukan,2022,369,67.16000366,0,
Nunukan,2023,369,67.69999695,0,
Tarakan City,2010,370,70.95,0,
Tarakan City,2011,370,71.6,0,
Tarakan City,2012,370,72.53,0,
Tarakan City,2013,370,73.58,0,
Tarakan City,2014,370,74.59999847,0,
Tarakan City,2015,370,74.69999695,0,
Tarakan City,2016,370,74.87999725,0,
Tarakan City,2017,370,75.26999664,0,
Tarakan City,2018,370,75.69000244,0,
Tarakan City,2019,370,76.08999634,0,
Tarakan City,2020,370,75.83000183,0,
Tarakan City,2021,370,76.23000336,0,
Tarakan City,2022,370,76.68000031,0,
Tarakan City,2023,370,77.52999878,0,
Bolaang Mongondow,2010,371,62.75,0,
Bolaang Mongondow,2011,371,63.16,0,
Bolaang Mongondow,2012,371,63.78,0,
Bolaang Mongondow,2013,371,64.16,0,
Bolaang Mongondow,2014,371,64.52999878,0,
Bolaang Mongondow,2015,371,65.02999878,0,
Bolaang Mongondow,2016,371,65.73000336,0,
Bolaang Mongondow,2017,371,66.08000183,0,
Bolaang Mongondow,2018,371,66.91000366,0,
Bolaang Mongondow,2019,371,67.81999969,0,
Bolaang Mongondow,2020,371,67.88999939,0,
Bolaang Mongondow,2021,371,68.16000366,0,
Bolaang Mongondow,2022,371,68.94999695,0,
Bolaang Mongondow,2023,371,69.62000275,0,
Minahasa,2010,372,70.38,0,
Minahasa,2011,372,70.82,0,
Minahasa,2012,372,71.43,0,
Minahasa,2013,372,71.94,0,
Minahasa,2014,372,72.76000214,0,
Minahasa,2015,372,73.58999634,0,
Minahasa,2016,372,74.37000275,0,
Minahasa,2017,372,74.58999634,0,
Minahasa,2018,372,74.97000122,0,
Minahasa,2019,372,75.47000122,0,
Minahasa,2020,372,75.29000092,0,
Minahasa,2021,372,75.73000336,0,
Minahasa,2022,372,76.18000031,0,
Minahasa,2023,372,76.95999908,0,
Kepulauan Sangihe,2010,373,64.69,0,
Kepulauan Sangihe,2011,373,65.34,0,
Kepulauan Sangihe,2012,373,65.87,0,
Kepulauan Sangihe,2013,373,66.15,0,
Kepulauan Sangihe,2014,373,66.81999969,0,
Kepulauan Sangihe,2015,373,67.55999756,0,
Kepulauan Sangihe,2016,373,68.51999664,0,
Kepulauan Sangihe,2017,373,69.13999939,0,
Kepulauan Sangihe,2018,373,69.66999817,0,
Kepulauan Sangihe,2019,373,70.52999878,0,
Kepulauan Sangihe,2020,373,70.73000336,0,
Kepulauan Sangihe,2021,373,71.06999969,0,
Kepulauan Sangihe,2022,373,71.62999725,0,
Kepulauan Sangihe,2023,373,72.22000122,0,
Kepulauan Talaud,2010,374,64.37,0,
Kepulauan Talaud,2011,374,64.86,0,
Kepulauan Talaud,2012,374,65.51,0,
Kepulauan Talaud,2013,374,66.14,0,
Kepulauan Talaud,2014,374,66.55999756,0,
